me,iteration,criterion,splitter,max depth,min_samp_split,min_samp_leaf,min_weight_frac_leaf,min_impurity_dec
9.82658613445378,0,absolute_error,best,48,6,1,0.01,0.01
9.82935924369748,2,absolute_error,best,48,6,2,0.01,0
9.83103991596639,2,absolute_error,best,32,2,4,0.01,0
9.83507352941176,1,absolute_error,best,48,2,1,0.01,0
9.83603991596639,2,absolute_error,best,48,2,4,0.01,0
9.84017857142857,0,absolute_error,best,32,4,1,0.01,0.01
9.84243697478992,0,absolute_error,best,24,2,2,0.01,0.001
9.8431512605042,0,absolute_error,best,32,6,4,0.01,0.001
9.84375,0,absolute_error,best,32,2,1,0.01,0.01
9.84480042016807,0,absolute_error,best,48,4,2,0.01,0.01
9.84961134453781,0,absolute_error,best,8,2,2,0.01,0.01
9.8506512605042,0,absolute_error,best,48,4,1,0.01,0.001
9.85290966386554,0,absolute_error,best,8,4,2,0.01,0.01
9.86196428571428,0,absolute_error,best,24,6,2,0.01,0.01
9.86375,0,absolute_error,best,32,6,4,0.01,0.01
9.86422268907563,0,absolute_error,best,24,6,4,0.01,0.001
9.86551470588235,0,absolute_error,best,16,2,2,0.01,0.01
9.8658718487395,0,absolute_error,best,32,4,4,0.01,0.01
9.86622899159664,0,absolute_error,best,24,6,4,0.01,0.01
9.86636554621849,0,absolute_error,best,8,2,4,0.01,0.001
9.86826680672269,0,absolute_error,best,8,4,1,0.01,0.01
9.87058823529412,0,absolute_error,best,24,2,1,0.01,0.001
9.87259453781513,0,absolute_error,best,16,6,4,0.01,0.01
9.8733718487395,0,absolute_error,best,8,6,1,0.01,0.01
9.87366596638655,0,absolute_error,best,48,4,1,0.01,0.01
9.87388655462185,0,absolute_error,best,32,4,1,0.01,0.001
9.87529411764706,0,absolute_error,best,8,4,1,0.01,0.001
9.87608193277311,2,absolute_error,best,24,2,1,0.01,0
9.87724789915966,2,absolute_error,best,16,6,4,0.01,0
9.87776260504202,1,absolute_error,best,32,4,1,0.01,0
9.8781512605042,0,absolute_error,best,24,4,4,0.01,0.001
9.87830882352941,0,absolute_error,best,48,6,2,0.01,0.01
9.87886554621849,0,absolute_error,best,32,6,1,0.01,0.001
9.87938025210084,0,absolute_error,best,24,2,2,0.01,0.01
