ME,Iteration,Hidden Nodes,Learning Rate,Momentum,Regularization
10.944974431471099,1,"(8, 8)",0.2,0.3,0.0005
10.429504500027956,1,"(8, 8)",0.2,0.3,0.001
9.874307261951245,1,"(8, 8)",0.2,0.5,0.0001
10.600010996662048,1,"(8, 8)",0.2,0.5,0.0005
10.642215380491354,1,"(8, 8)",0.2,0.5,0.001
11.126370415395632,1,"(8, 8)",0.2,0.8,0.0001
11.11177938226263,1,"(8, 8)",0.2,0.8,0.0005
10.451997014164805,1,"(8, 8)",0.2,0.8,0.001
10.273832697584659,1,"(16, 16)",0.1,0.3,0.0001
10.484812926947948,1,"(16, 16)",0.1,0.3,0.0005
10.7113283943558,1,"(16, 16)",0.1,0.3,0.001
10.265642544001349,1,"(16, 16)",0.1,0.5,0.0001
9.98845489846357,1,"(16, 16)",0.1,0.5,0.0005
10.548856668653993,1,"(16, 16)",0.1,0.5,0.001
10.205511994473452,1,"(16, 16)",0.1,0.8,0.0001
10.260100666362675,1,"(16, 16)",0.1,0.8,0.0005
10.391393434985972,1,"(16, 16)",0.1,0.8,0.001
11.67983915260631,1,"(16, 16)",0.2,0.3,0.0001
11.657395142408848,1,"(16, 16)",0.2,0.3,0.0005
11.082990488456717,1,"(16, 16)",0.2,0.3,0.001
10.510918739134786,1,"(16, 16)",0.2,0.5,0.0001
10.572851144600243,1,"(16, 16)",0.2,0.5,0.0005
11.065844721124959,1,"(16, 16)",0.2,0.5,0.001
11.51302105070025,1,"(16, 16)",0.2,0.8,0.0001
11.307131018628823,1,"(16, 16)",0.2,0.8,0.0005
11.37926767487746,1,"(16, 16)",0.2,0.8,0.001
10.576310250901358,1,"(32, 32)",0.1,0.3,0.0001
10.536991499861752,1,"(32, 32)",0.1,0.3,0.0005
10.997621427822278,1,"(32, 32)",0.1,0.3,0.001
11.39357545169587,1,"(32, 32)",0.1,0.5,0.0001
10.1620362256013,1,"(32, 32)",0.1,0.5,0.0005
10.137465759258484,1,"(32, 32)",0.1,0.5,0.001
10.920333491175612,1,"(32, 32)",0.1,0.8,0.0001
10.439466888051012,1,"(32, 32)",0.1,0.8,0.0005
9.858356912856923,1,"(32, 32)",0.1,0.8,0.001
10.645797811137133,1,"(32, 32)",0.2,0.3,0.0001
13.762699163946326,1,"(32, 32)",0.2,0.3,0.0005
12.762719561810954,1,"(32, 32)",0.2,0.3,0.001
10.540415735011816,1,"(32, 32)",0.2,0.5,0.0001
12.252235481282321,1,"(32, 32)",0.2,0.5,0.0005
12.966003006792537,1,"(32, 32)",0.2,0.5,0.001
11.10970410028288,1,"(32, 32)",0.2,0.8,0.0001
11.987020266993747,1,"(32, 32)",0.2,0.8,0.0005
10.524743412326709,1,"(32, 32)",0.2,0.8,0.001
10.261008972309394,1,"(8, 16, 8)",0.1,0.3,0.0001
10.80652959801298,1,"(8, 16, 8)",0.1,0.3,0.0005
10.35169824747202,1,"(8, 16, 8)",0.1,0.3,0.001
10.662158195532179,1,"(8, 16, 8)",0.1,0.5,0.0001
11.168491460023018,1,"(8, 16, 8)",0.1,0.5,0.0005
10.700682684782318,1,"(8, 16, 8)",0.1,0.5,0.001
10.264641488697752,1,"(8, 16, 8)",0.1,0.8,0.0001
10.99936581256714,1,"(8, 16, 8)",0.1,0.8,0.0005
10.276885271644792,1,"(8, 16, 8)",0.1,0.8,0.001
11.680109713575785,1,"(8, 16, 8)",0.2,0.3,0.0001
11.230432041841562,1,"(8, 16, 8)",0.2,0.3,0.0005
12.026985324535275,1,"(8, 16, 8)",0.2,0.3,0.001
11.183025822941973,1,"(8, 16, 8)",0.2,0.5,0.0001
10.587616108654814,1,"(8, 16, 8)",0.2,0.5,0.0005
12.16563544005323,1,"(8, 16, 8)",0.2,0.5,0.001
10.978249007680066,1,"(8, 16, 8)",0.2,0.8,0.0001
10.721882890300943,1,"(8, 16, 8)",0.2,0.8,0.0005
11.263547407493725,1,"(8, 16, 8)",0.2,0.8,0.001
10.271555583350764,1,"(16, 32, 16)",0.1,0.3,0.0001
10.908628410153293,1,"(16, 32, 16)",0.1,0.3,0.0005
11.438343348150058,1,"(16, 32, 16)",0.1,0.3,0.001
10.469913820324077,1,"(16, 32, 16)",0.1,0.5,0.0001
10.390362152683176,1,"(16, 32, 16)",0.1,0.5,0.0005
10.42690867907817,1,"(16, 32, 16)",0.1,0.5,0.001
10.292587440830472,1,"(16, 32, 16)",0.1,0.8,0.0001
10.124810793436009,1,"(16, 32, 16)",0.1,0.8,0.0005
10.354708197369185,1,"(16, 32, 16)",0.1,0.8,0.001
10.743603175685662,1,"(16, 32, 16)",0.2,0.3,0.0001
13.69508525765335,1,"(16, 32, 16)",0.2,0.3,0.0005
14.648302045989837,1,"(16, 32, 16)",0.2,0.3,0.001
11.645764218349639,1,"(16, 32, 16)",0.2,0.5,0.0001
13.905184832872758,1,"(16, 32, 16)",0.2,0.5,0.0005
14.008392554213453,1,"(16, 32, 16)",0.2,0.5,0.001
12.109629135976805,1,"(16, 32, 16)",0.2,0.8,0.0001
14.970329783329436,1,"(16, 32, 16)",0.2,0.8,0.0005
12.162471283126965,1,"(16, 32, 16)",0.2,0.8,0.001
11.140834474596836,1,"(8, 8, 8)",0.1,0.3,0.0001
10.398527873280424,1,"(8, 8, 8)",0.1,0.3,0.0005
11.201597399081892,1,"(8, 8, 8)",0.1,0.3,0.001
11.275732850137334,1,"(8, 8, 8)",0.1,0.5,0.0001
11.066456733199582,1,"(8, 8, 8)",0.1,0.5,0.0005
11.375758415705079,1,"(8, 8, 8)",0.1,0.5,0.001
10.987758798634164,1,"(8, 8, 8)",0.1,0.8,0.0001
10.924081219750164,1,"(8, 8, 8)",0.1,0.8,0.0005
10.603223312192762,1,"(8, 8, 8)",0.1,0.8,0.001
10.578759359106453,1,"(8, 8, 8)",0.2,0.3,0.0001
11.935035683928232,1,"(8, 8, 8)",0.2,0.3,0.0005
11.337831688713347,1,"(8, 8, 8)",0.2,0.3,0.001
11.596232788709333,1,"(8, 8, 8)",0.2,0.5,0.0001
11.529122786401475,1,"(8, 8, 8)",0.2,0.5,0.0005
10.057479831210058,1,"(8, 8, 8)",0.2,0.5,0.001
10.638403148156788,1,"(8, 8, 8)",0.2,0.8,0.0001
11.368377700202174,1,"(8, 8, 8)",0.2,0.8,0.0005
10.507161970604646,1,"(8, 8, 8)",0.2,0.8,0.001
10.455254729716179,2,32,0.1,0.3,0.0001
10.508957953090086,2,32,0.1,0.3,0.0005
10.553322704089066,2,32,0.1,0.3,0.001
10.090648233759302,2,32,0.1,0.5,0.0001
10.334197476841167,2,32,0.1,0.5,0.0005
10.376587568184723,2,32,0.1,0.5,0.001
10.503151172950053,2,32,0.1,0.8,0.0001
10.291774673374118,2,32,0.1,0.8,0.0005
10.90259687566502,2,32,0.1,0.8,0.001
10.483638887622172,2,32,0.2,0.3,0.0001
10.611248365956929,2,32,0.2,0.3,0.0005
10.510264735541373,2,32,0.2,0.3,0.001
10.60649064203778,2,32,0.2,0.5,0.0001
10.661067234491167,2,32,0.2,0.5,0.0005
10.099277660869243,2,32,0.2,0.5,0.001
10.384473208360784,2,32,0.2,0.8,0.0001
10.325983365659118,2,32,0.2,0.8,0.0005
10.190817897436313,2,32,0.2,0.8,0.001
10.292318555457182,2,64,0.1,0.3,0.0001
10.354805567521547,2,64,0.1,0.3,0.0005
10.373895471125046,2,64,0.1,0.3,0.001
10.726293952190671,2,64,0.1,0.5,0.0001
10.417585205483599,2,64,0.1,0.5,0.0005
10.763496007270863,2,64,0.1,0.5,0.001
10.259565210919485,2,64,0.1,0.8,0.0001
10.616735059103936,2,64,0.1,0.8,0.0005
10.48345473772398,2,64,0.1,0.8,0.001
10.757628360110617,2,64,0.2,0.3,0.0001
10.719159395482786,2,64,0.2,0.3,0.0005
10.225177488703839,2,64,0.2,0.3,0.001
10.281266994762666,2,64,0.2,0.5,0.0001
10.982399681977586,2,64,0.2,0.5,0.0005
10.838060448424077,2,64,0.2,0.5,0.001
10.120663485219202,2,64,0.2,0.8,0.0001
10.817783909129295,2,64,0.2,0.8,0.0005
10.736722797350454,2,64,0.2,0.8,0.001
10.350272954424716,2,128,0.1,0.3,0.0001
10.54955137688296,2,128,0.1,0.3,0.0005
10.599612232393358,2,128,0.1,0.3,0.001
10.692415567086112,2,128,0.1,0.5,0.0001
10.930912731271787,2,128,0.1,0.5,0.0005
10.910730223282945,2,128,0.1,0.5,0.001
11.155141204368874,2,128,0.1,0.8,0.0001
10.558604867657078,2,128,0.1,0.8,0.0005
10.410573910047663,2,128,0.1,0.8,0.001
11.626379457963989,2,128,0.2,0.3,0.0001
11.382032377284181,2,128,0.2,0.3,0.0005
10.879569077774612,2,128,0.2,0.3,0.001
10.742214924052004,2,128,0.2,0.5,0.0001
10.26767972287671,2,128,0.2,0.5,0.0005
10.427992765171433,2,128,0.2,0.5,0.001
10.521322388239481,2,128,0.2,0.8,0.0001
10.680628234527774,2,128,0.2,0.8,0.0005
10.718284008689869,2,128,0.2,0.8,0.001
10.634976164032073,2,"(8, 8)",0.1,0.3,0.0001
10.375395765986628,2,"(8, 8)",0.1,0.3,0.0005
10.287416047229632,2,"(8, 8)",0.1,0.3,0.001
10.715600689688323,2,"(8, 8)",0.1,0.5,0.0001
10.03529016472731,2,"(8, 8)",0.1,0.5,0.0005
10.522362295103084,2,"(8, 8)",0.1,0.5,0.001
10.287630760158974,2,"(8, 8)",0.1,0.8,0.0001
10.102251740036742,2,"(8, 8)",0.1,0.8,0.0005
10.375257100610687,2,"(8, 8)",0.1,0.8,0.001
10.577830459449206,2,"(8, 8)",0.2,0.3,0.0001
10.592453183448796,2,"(8, 8)",0.2,0.3,0.0005
11.26911045174046,2,"(8, 8)",0.2,0.3,0.001
10.850572641971002,2,"(8, 8)",0.2,0.5,0.0001
10.79119019868109,2,"(8, 8)",0.2,0.5,0.0005
10.996214278874282,2,"(8, 8)",0.2,0.5,0.001
10.452569400472205,2,"(8, 8)",0.2,0.8,0.0001
10.772205116179943,2,"(8, 8)",0.2,0.8,0.0005
10.732281166999524,2,"(8, 8)",0.2,0.8,0.001
10.597043933245542,2,"(16, 16)",0.1,0.3,0.0001
10.379496952692588,2,"(16, 16)",0.1,0.3,0.0005
10.471139616370657,2,"(16, 16)",0.1,0.3,0.001
10.532747493803697,2,"(16, 16)",0.1,0.5,0.0001
10.817413096448997,2,"(16, 16)",0.1,0.5,0.0005
10.470238173323784,2,"(16, 16)",0.1,0.5,0.001
10.422221658877666,2,"(16, 16)",0.1,0.8,0.0001
10.204627215111646,2,"(16, 16)",0.1,0.8,0.0005
11.030720456982579,2,"(16, 16)",0.1,0.8,0.001
10.569249530129857,2,"(16, 16)",0.2,0.3,0.0001
11.877211419844667,2,"(16, 16)",0.2,0.3,0.0005
10.596655891045046,2,"(16, 16)",0.2,0.3,0.001
10.247075529997385,2,"(16, 16)",0.2,0.5,0.0001
10.936955418420535,2,"(16, 16)",0.2,0.5,0.0005
10.607956198022716,2,"(16, 16)",0.2,0.5,0.001
10.590514211103137,2,"(16, 16)",0.2,0.8,0.0001
11.481639746036599,2,"(16, 16)",0.2,0.8,0.0005
11.081502972155553,2,"(16, 16)",0.2,0.8,0.001
10.967062647181445,2,"(32, 32)",0.1,0.3,0.0001
10.557185281353487,2,"(32, 32)",0.1,0.3,0.0005
10.470912014755738,2,"(32, 32)",0.1,0.3,0.001
11.366174367572269,2,"(32, 32)",0.1,0.5,0.0001
10.683384110521956,2,"(32, 32)",0.1,0.5,0.0005
10.611788596987841,2,"(32, 32)",0.1,0.5,0.001
10.265468642046166,2,"(32, 32)",0.1,0.8,0.0001
11.033812321943172,2,"(32, 32)",0.1,0.8,0.0005
10.271798027497443,2,"(32, 32)",0.1,0.8,0.001
10.978040423290421,2,"(32, 32)",0.2,0.3,0.0001
11.675771742734709,2,"(32, 32)",0.2,0.3,0.0005
11.670855118922832,2,"(32, 32)",0.2,0.3,0.001
10.21175651682037,2,"(32, 32)",0.2,0.5,0.0001
13.79610670434504,2,"(32, 32)",0.2,0.5,0.0005
12.03001830225996,2,"(32, 32)",0.2,0.5,0.001
10.879868819362635,2,"(32, 32)",0.2,0.8,0.0001
12.270513131641922,2,"(32, 32)",0.2,0.8,0.0005
12.188500593261105,2,"(32, 32)",0.2,0.8,0.001
10.392953652393096,2,"(8, 16, 8)",0.1,0.3,0.0001
10.581149638742621,2,"(8, 16, 8)",0.1,0.3,0.0005
10.87136063698377,2,"(8, 16, 8)",0.1,0.3,0.001
10.463787805638948,2,"(8, 16, 8)",0.1,0.5,0.0001
10.77995463711697,2,"(8, 16, 8)",0.1,0.5,0.0005
10.619087980213376,2,"(8, 16, 8)",0.1,0.5,0.001
10.028111625010858,2,"(8, 16, 8)",0.1,0.8,0.0001
10.455708466510938,2,"(8, 16, 8)",0.1,0.8,0.0005
11.103533162574443,2,"(8, 16, 8)",0.1,0.8,0.001
10.778759032323615,2,"(8, 16, 8)",0.2,0.3,0.0001
11.466357383085798,2,"(8, 16, 8)",0.2,0.3,0.0005
11.76236342396323,2,"(8, 16, 8)",0.2,0.3,0.001
11.418439583523204,2,"(8, 16, 8)",0.2,0.5,0.0001
12.787378067628874,2,"(8, 16, 8)",0.2,0.5,0.0005
10.930296650768065,2,"(8, 16, 8)",0.2,0.5,0.001
12.01929423317426,2,"(8, 16, 8)",0.2,0.8,0.0001
10.799111747088366,2,"(8, 16, 8)",0.2,0.8,0.0005
11.156710548620902,2,"(8, 16, 8)",0.2,0.8,0.001
10.61681346984479,2,"(16, 32, 16)",0.1,0.3,0.0001
10.986809041711528,2,"(16, 32, 16)",0.1,0.3,0.0005
10.657156595710864,2,"(16, 32, 16)",0.1,0.3,0.001
10.112307402536675,2,"(16, 32, 16)",0.1,0.5,0.0001
11.090228510500756,2,"(16, 32, 16)",0.1,0.5,0.0005
10.476640299851008,2,"(16, 32, 16)",0.1,0.5,0.001
10.400103407511603,2,"(16, 32, 16)",0.1,0.8,0.0001
10.958691205592684,2,"(16, 32, 16)",0.1,0.8,0.0005
10.989599858179945,2,"(16, 32, 16)",0.1,0.8,0.001
11.812177947755524,2,"(16, 32, 16)",0.2,0.3,0.0001
13.317111488345816,2,"(16, 32, 16)",0.2,0.3,0.0005
13.653394866585682,2,"(16, 32, 16)",0.2,0.3,0.001
10.586858531292926,2,"(16, 32, 16)",0.2,0.5,0.0001
11.944846566418622,2,"(16, 32, 16)",0.2,0.5,0.0005
13.385441596117186,2,"(16, 32, 16)",0.2,0.5,0.001
12.390293244999373,2,"(16, 32, 16)",0.2,0.8,0.0001
14.528502243797018,2,"(16, 32, 16)",0.2,0.8,0.0005
13.416418436052012,2,"(16, 32, 16)",0.2,0.8,0.001
10.889894690960784,2,"(8, 8, 8)",0.1,0.3,0.0001
10.315174269878534,2,"(8, 8, 8)",0.1,0.3,0.0005
10.597415864952861,2,"(8, 8, 8)",0.1,0.3,0.001
